ZIP Code,State Abbr,REEDS-GEA,BA,PADD,Technobasin,cambium_gea
31518,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31519,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31520,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31521,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31522,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31523,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31524,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31525,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31527,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31532,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31533,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31534,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31535,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31537,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31539,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31542,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31543,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31544,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31545,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31546,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31547,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31548,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31549,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31550,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31551,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31552,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31553,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31554,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31555,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31556,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31557,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31558,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31560,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31561,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31562,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31563,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31564,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31565,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31566,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31567,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31568,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31569,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31598,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31599,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31601,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31602,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31603,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31604,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31605,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31606,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31620,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31622,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31623,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31624,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31625,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31626,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31627,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31629,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31630,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31631,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31632,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31634,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31635,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31636,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31637,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31638,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31639,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31641,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31642,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31643,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31645,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31647,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31648,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31649,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31650,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31698,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31699,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31701,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31702,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31703,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31704,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31705,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31706,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31707,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31708,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31709,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31711,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31712,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31714,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31716,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31719,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31720,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31721,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31722,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31727,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31730,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31733,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31735,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31738,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31739,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31743,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31744,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31747,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31749,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31750,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31753,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31756,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31757,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31758,GA,p94,"Southern Company Services, Inc.",PADD 1,Gulf,SERTP
31760,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31763,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31764,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31765,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31768,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31769,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31771,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31772,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31773,GA,p94,"Southern Company Services, Inc.",PADD 1,Gulf,SERTP
31774,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31775,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31776,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31778,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31779,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31780,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31781,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31782,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31783,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31784,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31787,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31788,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31789,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31790,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31791,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31792,GA,p94,"Southern Company Services, Inc.",PADD 1,Gulf,SERTP
31793,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31794,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31795,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31796,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31798,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31799,GA,p94,"Southern Company Services, Inc.",PADD 1,Gulf,SERTP
31801,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31803,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31804,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31805,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31806,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31807,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31808,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31810,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31811,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31812,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31814,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31815,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31816,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31820,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31821,GA,p94,"Southern Company Services, Inc.",PADD 1,Gulf,SERTP
31822,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31823,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31824,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31825,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31826,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31827,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31829,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31830,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31831,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31832,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31833,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31836,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31901,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31902,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31903,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31904,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31905,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31906,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31907,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31908,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31909,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31914,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31917,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31993,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31995,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31997,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31998,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
31999,GA,p94,"Southern Company Services, Inc.",PADD 1,Appalachian,SERTP
32003,FL,p101,Florida Municipal Power Pool,PADD 1,Appalachian,FRCC
32004,FL,p101,Florida Municipal Power Pool,PADD 1,Appalachian,FRCC
32006,FL,p101,Florida Municipal Power Pool,PADD 1,Appalachian,FRCC
32007,FL,p101,Florida Municipal Power Pool,PADD 1,Appalachian,FRCC
32008,FL,p101,"Duke Energy Florida, Inc.",PADD 1,Appalachian,FRCC
32009,FL,p101,"Southern Company Services, Inc.",PADD 1,Appalachian,FRCC
32011,FL,p101,JEA,PADD 1,Appalachian,FRCC
32013,FL,p101,JEA,PADD 1,Appalachian,FRCC
32024,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32025,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32026,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32030,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32033,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32034,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32035,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32038,FL,p101,"Duke Energy Florida, Inc.",PADD 1,Appalachian,FRCC
32040,FL,p101,"Southern Company Services, Inc.",PADD 1,Appalachian,FRCC
32041,FL,p101,"Southern Company Services, Inc.",PADD 1,Appalachian,FRCC
32042,FL,p101,"Southern Company Services, Inc.",PADD 1,Appalachian,FRCC
32043,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32044,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32046,FL,p101,"Southern Company Services, Inc.",PADD 1,Appalachian,FRCC
32050,FL,p101,"Southern Company Services, Inc.",PADD 1,Appalachian,FRCC
32052,FL,p101,"Duke Energy Florida, Inc.",PADD 1,Appalachian,FRCC
32053,FL,p101,"Southern Company Services, Inc.",PADD 1,Appalachian,FRCC
32054,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32055,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32056,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32058,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32059,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32060,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32061,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32062,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32063,FL,p101,"Southern Company Services, Inc.",PADD 1,Appalachian,FRCC
32064,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32065,FL,p101,Florida Municipal Power Pool,PADD 1,Appalachian,FRCC
32066,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32067,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32068,FL,p101,Florida Municipal Power Pool,PADD 1,Appalachian,FRCC
32071,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32072,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32073,FL,p101,Florida Municipal Power Pool,PADD 1,Appalachian,FRCC
32079,FL,p101,Florida Municipal Power Pool,PADD 1,Appalachian,FRCC
32080,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32081,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32082,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32083,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32084,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32085,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32086,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32087,FL,p101,"Southern Company Services, Inc.",PADD 1,Appalachian,FRCC
32091,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32092,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32094,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32095,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32096,FL,p101,"Southern Company Services, Inc.",PADD 1,Appalachian,FRCC
32097,FL,p101,"Southern Company Services, Inc.",PADD 1,Appalachian,FRCC
32099,FL,p101,"Southern Company Services, Inc.",PADD 1,Appalachian,FRCC
32102,FL,p101,"Duke Energy Florida, Inc.",PADD 1,Appalachian,FRCC
32105,FL,p101,"Duke Energy Florida, Inc.",PADD 1,Appalachian,FRCC
32110,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32111,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32112,FL,p101,"Duke Energy Florida, Inc.",PADD 1,Appalachian,FRCC
32113,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32114,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32115,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32116,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32117,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32118,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32119,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32120,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32121,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32122,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32123,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32124,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32125,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32126,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32127,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32128,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32129,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32130,FL,p101,"Duke Energy Florida, Inc.",PADD 1,Appalachian,FRCC
32131,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32132,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32133,FL,p101,Florida Municipal Power Pool,PADD 1,Appalachian,FRCC
32134,FL,p101,"Duke Energy Florida, Inc.",PADD 1,Appalachian,FRCC
32135,FL,p101,"Duke Energy Florida, Inc.",PADD 1,Appalachian,FRCC
32136,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32137,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32138,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32139,FL,p101,"Duke Energy Florida, Inc.",PADD 1,Appalachian,FRCC
32140,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32141,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32142,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32143,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32145,FL,p101,Florida Power & Light Co.,PADD 1,Appalachian,FRCC
32147,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32148,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32149,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32157,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32158,FL,p101,Seminole Electric Cooperative,PADD 1,Appalachian,FRCC
32159,FL,p101,"Duke Energy Florida, Inc.",PADD 1,Appalachian,FRCC
32160,FL,p101,"Duke Energy Florida, Inc.",PADD 1,Appalachian,FRCC
32162,FL,p101,"Duke Energy Florida, Inc.",PADD 1,Appalachian,FRCC
32163,FL,p101,"Duke Energy Florida, Inc.",PADD 1,Appalachian,FRCC
