release year,reeds,case,rate,Year,kg CO2 eq / MWh
2024,p89,mid-case,avg,2049,169.04
2024,p89,mid-case,avg,2050,173.6
2024,p89,mid-case,avg,2051,178.16
2024,p89,mid-case,avg,2052,182.72
2024,p89,mid-case,avg,2053,187.28
2024,p90,mid-case,avg,2024,481.26
2024,p90,mid-case,avg,2025,442.6
2024,p90,mid-case,avg,2026,403.94
2024,p90,mid-case,avg,2027,365.28
2024,p90,mid-case,avg,2028,326.62
2024,p90,mid-case,avg,2029,287.96
2024,p90,mid-case,avg,2030,249.3
2024,p90,mid-case,avg,2031,231.86
2024,p90,mid-case,avg,2032,214.42
2024,p90,mid-case,avg,2033,196.98
2024,p90,mid-case,avg,2034,179.54
2024,p90,mid-case,avg,2035,162.1
2024,p90,mid-case,avg,2036,153.82
2024,p90,mid-case,avg,2037,145.54
2024,p90,mid-case,avg,2038,137.26
2024,p90,mid-case,avg,2039,128.98
2024,p90,mid-case,avg,2040,120.7
2024,p90,mid-case,avg,2041,117.72
2024,p90,mid-case,avg,2042,114.74
2024,p90,mid-case,avg,2043,111.76
2024,p90,mid-case,avg,2044,108.78
2024,p90,mid-case,avg,2045,105.8
2024,p90,mid-case,avg,2046,114.48
2024,p90,mid-case,avg,2047,123.16
2024,p90,mid-case,avg,2048,131.84
2024,p90,mid-case,avg,2049,140.52
2024,p90,mid-case,avg,2050,149.2
2024,p90,mid-case,avg,2051,157.88
2024,p90,mid-case,avg,2052,166.56
2024,p90,mid-case,avg,2053,175.24
2024,p91,mid-case,avg,2024,366.44
2024,p91,mid-case,avg,2025,320.1
2024,p91,mid-case,avg,2026,273.76
2024,p91,mid-case,avg,2027,227.42
2024,p91,mid-case,avg,2028,181.08
2024,p91,mid-case,avg,2029,134.74
2024,p91,mid-case,avg,2030,88.4
2024,p91,mid-case,avg,2031,83.28
2024,p91,mid-case,avg,2032,78.16
2024,p91,mid-case,avg,2033,73.04
2024,p91,mid-case,avg,2034,67.92
2024,p91,mid-case,avg,2035,62.8
2024,p91,mid-case,avg,2036,57.46
2024,p91,mid-case,avg,2037,52.12
2024,p91,mid-case,avg,2038,46.78
2024,p91,mid-case,avg,2039,41.44
2024,p91,mid-case,avg,2040,36.1
2024,p91,mid-case,avg,2041,33.34
2024,p91,mid-case,avg,2042,30.58
2024,p91,mid-case,avg,2043,27.82
2024,p91,mid-case,avg,2044,25.06
2024,p91,mid-case,avg,2045,22.3
2024,p91,mid-case,avg,2046,23.94
2024,p91,mid-case,avg,2047,25.58
2024,p91,mid-case,avg,2048,27.22
2024,p91,mid-case,avg,2049,28.86
2024,p91,mid-case,avg,2050,30.5
2024,p91,mid-case,avg,2051,32.14
2024,p91,mid-case,avg,2052,33.78
2024,p91,mid-case,avg,2053,35.42
2024,p92,mid-case,avg,2024,507.08
2024,p92,mid-case,avg,2025,438
2024,p92,mid-case,avg,2026,368.92
2024,p92,mid-case,avg,2027,299.84
2024,p92,mid-case,avg,2028,230.76
2024,p92,mid-case,avg,2029,161.68
2024,p92,mid-case,avg,2030,92.6
2024,p92,mid-case,avg,2031,86.38
2024,p92,mid-case,avg,2032,80.16
2024,p92,mid-case,avg,2033,73.94
2024,p92,mid-case,avg,2034,67.72
2024,p92,mid-case,avg,2035,61.5
2024,p92,mid-case,avg,2036,58.74
2024,p92,mid-case,avg,2037,55.98
2024,p92,mid-case,avg,2038,53.22
2024,p92,mid-case,avg,2039,50.46
2024,p92,mid-case,avg,2040,47.7
2024,p92,mid-case,avg,2041,47.12
2024,p92,mid-case,avg,2042,46.54
2024,p92,mid-case,avg,2043,45.96
2024,p92,mid-case,avg,2044,45.38
2024,p92,mid-case,avg,2045,44.8
2024,p92,mid-case,avg,2046,51.3
2024,p92,mid-case,avg,2047,57.8
2024,p92,mid-case,avg,2048,64.3
2024,p92,mid-case,avg,2049,70.8
2024,p92,mid-case,avg,2050,77.3
2024,p92,mid-case,avg,2051,83.8
2024,p92,mid-case,avg,2052,90.3
2024,p92,mid-case,avg,2053,96.8
2024,p93,mid-case,avg,2024,709.16
2024,p93,mid-case,avg,2025,609.7
2024,p93,mid-case,avg,2026,510.24
2024,p93,mid-case,avg,2027,410.78
2024,p93,mid-case,avg,2028,311.32
2024,p93,mid-case,avg,2029,211.86
2024,p93,mid-case,avg,2030,112.4
2024,p93,mid-case,avg,2031,100
2024,p93,mid-case,avg,2032,87.6
2024,p93,mid-case,avg,2033,75.2
2024,p93,mid-case,avg,2034,62.8
2024,p93,mid-case,avg,2035,50.4
2024,p93,mid-case,avg,2036,47.62
2024,p93,mid-case,avg,2037,44.84
2024,p93,mid-case,avg,2038,42.06
2024,p93,mid-case,avg,2039,39.28
2024,p93,mid-case,avg,2040,36.5
2024,p93,mid-case,avg,2041,33.8
2024,p93,mid-case,avg,2042,31.1
2024,p93,mid-case,avg,2043,28.4
2024,p93,mid-case,avg,2044,25.7
2024,p93,mid-case,avg,2045,23
2024,p93,mid-case,avg,2046,24.68
2024,p93,mid-case,avg,2047,26.36
2024,p93,mid-case,avg,2048,28.04
2024,p93,mid-case,avg,2049,29.72
2024,p93,mid-case,avg,2050,31.4
2024,p93,mid-case,avg,2051,33.08
2024,p93,mid-case,avg,2052,34.76
2024,p93,mid-case,avg,2053,36.44
2024,p94,mid-case,avg,2024,421.8
2024,p94,mid-case,avg,2025,379.5
2024,p94,mid-case,avg,2026,337.2
2024,p94,mid-case,avg,2027,294.9
2024,p94,mid-case,avg,2028,252.6
2024,p94,mid-case,avg,2029,210.3
2024,p94,mid-case,avg,2030,168
2024,p94,mid-case,avg,2031,167.26
2024,p94,mid-case,avg,2032,166.52
2024,p94,mid-case,avg,2033,165.78
2024,p94,mid-case,avg,2034,165.04
2024,p94,mid-case,avg,2035,164.3
2024,p94,mid-case,avg,2036,164.14
2024,p94,mid-case,avg,2037,163.98
2024,p94,mid-case,avg,2038,163.82
2024,p94,mid-case,avg,2039,163.66
2024,p94,mid-case,avg,2040,163.5
2024,p94,mid-case,avg,2041,166.3
2024,p94,mid-case,avg,2042,169.1
2024,p94,mid-case,avg,2043,171.9
2024,p94,mid-case,avg,2044,174.7
2024,p94,mid-case,avg,2045,177.5
2024,p94,mid-case,avg,2046,176.68
2024,p94,mid-case,avg,2047,175.86
2024,p94,mid-case,avg,2048,175.04
2024,p94,mid-case,avg,2049,174.22
2024,p94,mid-case,avg,2050,173.4
2024,p94,mid-case,avg,2051,172.58
2024,p94,mid-case,avg,2052,171.76
2024,p94,mid-case,avg,2053,170.94
2024,p95,mid-case,avg,2024,95.74
2024,p95,mid-case,avg,2025,87.5
2024,p95,mid-case,avg,2026,79.26
2024,p95,mid-case,avg,2027,71.02
2024,p95,mid-case,avg,2028,62.78
2024,p95,mid-case,avg,2029,54.54
2024,p95,mid-case,avg,2030,46.3
2024,p95,mid-case,avg,2031,42.54
2024,p95,mid-case,avg,2032,38.78
2024,p95,mid-case,avg,2033,35.02
2024,p95,mid-case,avg,2034,31.26
2024,p95,mid-case,avg,2035,27.5
2024,p95,mid-case,avg,2036,25.68
2024,p95,mid-case,avg,2037,23.86
2024,p95,mid-case,avg,2038,22.04
2024,p95,mid-case,avg,2039,20.22
2024,p95,mid-case,avg,2040,18.4
2024,p95,mid-case,avg,2041,18.2
2024,p95,mid-case,avg,2042,18
2024,p95,mid-case,avg,2043,17.8
2024,p95,mid-case,avg,2044,17.6
2024,p95,mid-case,avg,2045,17.4
2024,p95,mid-case,avg,2046,20.78
2024,p95,mid-case,avg,2047,24.16
2024,p95,mid-case,avg,2048,27.54
2024,p95,mid-case,avg,2049,30.92
2024,p95,mid-case,avg,2050,34.3
2024,p95,mid-case,avg,2051,37.68
2024,p95,mid-case,avg,2052,41.06
2024,p95,mid-case,avg,2053,44.44
2024,p96,mid-case,avg,2024,584.2
2024,p96,mid-case,avg,2025,511.2
2024,p96,mid-case,avg,2026,438.2
2024,p96,mid-case,avg,2027,365.2
2024,p96,mid-case,avg,2028,292.2
2024,p96,mid-case,avg,2029,219.2
2024,p96,mid-case,avg,2030,146.2
2024,p96,mid-case,avg,2031,139.34
2024,p96,mid-case,avg,2032,132.48
2024,p96,mid-case,avg,2033,125.62
2024,p96,mid-case,avg,2034,118.76
2024,p96,mid-case,avg,2035,111.9
2024,p96,mid-case,avg,2036,112.16
2024,p96,mid-case,avg,2037,112.42
2024,p96,mid-case,avg,2038,112.68
2024,p96,mid-case,avg,2039,112.94
2024,p96,mid-case,avg,2040,113.2
2024,p96,mid-case,avg,2041,112.92
2024,p96,mid-case,avg,2042,112.64
2024,p96,mid-case,avg,2043,112.36
2024,p96,mid-case,avg,2044,112.08
2024,p96,mid-case,avg,2045,111.8
2024,p96,mid-case,avg,2046,114.68
2024,p96,mid-case,avg,2047,117.56
2024,p96,mid-case,avg,2048,120.44
2024,p96,mid-case,avg,2049,123.32
2024,p96,mid-case,avg,2050,126.2
2024,p96,mid-case,avg,2051,129.08
2024,p96,mid-case,avg,2052,131.96
2024,p96,mid-case,avg,2053,134.84
2024,p97,mid-case,avg,2024,578.96
2024,p97,mid-case,avg,2025,529.9
2024,p97,mid-case,avg,2026,480.84
2024,p97,mid-case,avg,2027,431.78
2024,p97,mid-case,avg,2028,382.72
2024,p97,mid-case,avg,2029,333.66
2024,p97,mid-case,avg,2030,284.6
2024,p97,mid-case,avg,2031,273.28
2024,p97,mid-case,avg,2032,261.96
2024,p97,mid-case,avg,2033,250.64
2024,p97,mid-case,avg,2034,239.32
2024,p97,mid-case,avg,2035,228
2024,p97,mid-case,avg,2036,218.42
2024,p97,mid-case,avg,2037,208.84
2024,p97,mid-case,avg,2038,199.26
2024,p97,mid-case,avg,2039,189.68
2024,p97,mid-case,avg,2040,180.1
2024,p97,mid-case,avg,2041,170.18
2024,p97,mid-case,avg,2042,160.26
2024,p97,mid-case,avg,2043,150.34
2024,p97,mid-case,avg,2044,140.42
2024,p97,mid-case,avg,2045,130.5
2024,p97,mid-case,avg,2046,120.08
2024,p97,mid-case,avg,2047,109.66
2024,p97,mid-case,avg,2048,99.24
2024,p97,mid-case,avg,2049,88.82
2024,p97,mid-case,avg,2050,78.4
2024,p97,mid-case,avg,2051,67.98
2024,p97,mid-case,avg,2052,57.56
2024,p97,mid-case,avg,2053,47.14
2024,p98,mid-case,avg,2024,321.3
2024,p98,mid-case,avg,2025,280.3
2024,p98,mid-case,avg,2026,239.3
2024,p98,mid-case,avg,2027,198.3
2024,p98,mid-case,avg,2028,157.3
2024,p98,mid-case,avg,2029,116.3
2024,p98,mid-case,avg,2030,75.3
2024,p98,mid-case,avg,2031,67.92
2024,p98,mid-case,avg,2032,60.54
2024,p98,mid-case,avg,2033,53.16
2024,p98,mid-case,avg,2034,45.78
2024,p98,mid-case,avg,2035,38.4
2024,p98,mid-case,avg,2036,37.5
2024,p98,mid-case,avg,2037,36.6
2024,p98,mid-case,avg,2038,35.7
2024,p98,mid-case,avg,2039,34.8
2024,p98,mid-case,avg,2040,33.9
2024,p98,mid-case,avg,2041,32.5
2024,p98,mid-case,avg,2042,31.1
2024,p98,mid-case,avg,2043,29.7
2024,p98,mid-case,avg,2044,28.3
2024,p98,mid-case,avg,2045,26.9
2024,p98,mid-case,avg,2046,31.06
2024,p98,mid-case,avg,2047,35.22
2024,p98,mid-case,avg,2048,39.38
2024,p98,mid-case,avg,2049,43.54
2024,p98,mid-case,avg,2050,47.7
2024,p98,mid-case,avg,2051,51.86
2024,p98,mid-case,avg,2052,56.02
2024,p98,mid-case,avg,2053,60.18
2024,p99,mid-case,avg,2024,326.92
2024,p99,mid-case,avg,2025,294
2024,p99,mid-case,avg,2026,261.08
2024,p99,mid-case,avg,2027,228.16
2024,p99,mid-case,avg,2028,195.24
2024,p99,mid-case,avg,2029,162.32
2024,p99,mid-case,avg,2030,129.4
2024,p99,mid-case,avg,2031,118.68
2024,p99,mid-case,avg,2032,107.96
2024,p99,mid-case,avg,2033,97.24
2024,p99,mid-case,avg,2034,86.52
2024,p99,mid-case,avg,2035,75.8
2024,p99,mid-case,avg,2036,72.16
2024,p99,mid-case,avg,2037,68.52
2024,p99,mid-case,avg,2038,64.88
2024,p99,mid-case,avg,2039,61.24
2024,p99,mid-case,avg,2040,57.6
2024,p99,mid-case,avg,2041,54.74
2024,p99,mid-case,avg,2042,51.88
2024,p99,mid-case,avg,2043,49.02
2024,p99,mid-case,avg,2044,46.16
2024,p99,mid-case,avg,2045,43.3
2024,p99,mid-case,avg,2046,44.36
2024,p99,mid-case,avg,2047,45.42
2024,p99,mid-case,avg,2048,46.48
2024,p99,mid-case,avg,2049,47.54
2024,p99,mid-case,avg,2050,48.6
2024,p99,mid-case,avg,2051,49.66
2024,p99,mid-case,avg,2052,50.72
2024,p99,mid-case,avg,2053,51.78
2024,p100,mid-case,avg,2024,610.5
2024,p100,mid-case,avg,2025,563.4
2024,p100,mid-case,avg,2026,516.3
2024,p100,mid-case,avg,2027,469.2
2024,p100,mid-case,avg,2028,422.1
2024,p100,mid-case,avg,2029,375
2024,p100,mid-case,avg,2030,327.9
2024,p100,mid-case,avg,2031,309.14
2024,p100,mid-case,avg,2032,290.38
2024,p100,mid-case,avg,2033,271.62
2024,p100,mid-case,avg,2034,252.86
2024,p100,mid-case,avg,2035,234.1
2024,p100,mid-case,avg,2036,232.12
2024,p100,mid-case,avg,2037,230.14
2024,p100,mid-case,avg,2038,228.16
2024,p100,mid-case,avg,2039,226.18
2024,p100,mid-case,avg,2040,224.2
2024,p100,mid-case,avg,2041,214.64
2024,p100,mid-case,avg,2042,205.08
2024,p100,mid-case,avg,2043,195.52
2024,p100,mid-case,avg,2044,185.96
2024,p100,mid-case,avg,2045,176.4
2024,p100,mid-case,avg,2046,170.42
2024,p100,mid-case,avg,2047,164.44
2024,p100,mid-case,avg,2048,158.46
2024,p100,mid-case,avg,2049,152.48
2024,p100,mid-case,avg,2050,146.5
2024,p100,mid-case,avg,2051,140.52
2024,p100,mid-case,avg,2052,134.54
2024,p100,mid-case,avg,2053,128.56
2024,p101,mid-case,avg,2024,499.02
2024,p101,mid-case,avg,2025,474.9
2024,p101,mid-case,avg,2026,450.78
2024,p101,mid-case,avg,2027,426.66
2024,p101,mid-case,avg,2028,402.54
2024,p101,mid-case,avg,2029,378.42
2024,p101,mid-case,avg,2030,354.3
2024,p101,mid-case,avg,2031,341.02
2024,p101,mid-case,avg,2032,327.74
2024,p101,mid-case,avg,2033,314.46
2024,p101,mid-case,avg,2034,301.18
2024,p101,mid-case,avg,2035,287.9
2024,p101,mid-case,avg,2036,284.54
2024,p101,mid-case,avg,2037,281.18
2024,p101,mid-case,avg,2038,277.82
2024,p101,mid-case,avg,2039,274.46
2024,p101,mid-case,avg,2040,271.1
2024,p101,mid-case,avg,2041,271.52
2024,p101,mid-case,avg,2042,271.94
2024,p101,mid-case,avg,2043,272.36
2024,p101,mid-case,avg,2044,272.78
2024,p101,mid-case,avg,2045,273.2
2024,p101,mid-case,avg,2046,275.76
2024,p101,mid-case,avg,2047,278.32
2024,p101,mid-case,avg,2048,280.88
2024,p101,mid-case,avg,2049,283.44
2024,p101,mid-case,avg,2050,286
2024,p101,mid-case,avg,2051,288.56
2024,p101,mid-case,avg,2052,291.12
2024,p101,mid-case,avg,2053,293.68
2024,p102,mid-case,avg,2024,367.9
2024,p102,mid-case,avg,2025,361
2024,p102,mid-case,avg,2026,354.1
2024,p102,mid-case,avg,2027,347.2
2024,p102,mid-case,avg,2028,340.3
2024,p102,mid-case,avg,2029,333.4
2024,p102,mid-case,avg,2030,326.5
2024,p102,mid-case,avg,2031,318.26
2024,p102,mid-case,avg,2032,310.02
2024,p102,mid-case,avg,2033,301.78
2024,p102,mid-case,avg,2034,293.54
2024,p102,mid-case,avg,2035,285.3
2024,p102,mid-case,avg,2036,282.38
2024,p102,mid-case,avg,2037,279.46
2024,p102,mid-case,avg,2038,276.54
2024,p102,mid-case,avg,2039,273.62
2024,p102,mid-case,avg,2040,270.7
2024,p102,mid-case,avg,2041,273.32
2024,p102,mid-case,avg,2042,275.94
2024,p102,mid-case,avg,2043,278.56
2024,p102,mid-case,avg,2044,281.18
2024,p102,mid-case,avg,2045,283.8
2024,p102,mid-case,avg,2046,285.4
2024,p102,mid-case,avg,2047,287
2024,p102,mid-case,avg,2048,288.6
2024,p102,mid-case,avg,2049,290.2
2024,p102,mid-case,avg,2050,291.8
2024,p102,mid-case,avg,2051,293.4
2024,p102,mid-case,avg,2052,295
2024,p102,mid-case,avg,2053,296.6
2024,p103,mid-case,avg,2024,514.48
2024,p103,mid-case,avg,2025,454.4
2024,p103,mid-case,avg,2026,394.32
2024,p103,mid-case,avg,2027,334.24
2024,p103,mid-case,avg,2028,274.16
2024,p103,mid-case,avg,2029,214.08
2024,p103,mid-case,avg,2030,154
2024,p103,mid-case,avg,2031,149.66
2024,p103,mid-case,avg,2032,145.32
2024,p103,mid-case,avg,2033,140.98
2024,p103,mid-case,avg,2034,136.64
2024,p103,mid-case,avg,2035,132.3
2024,p103,mid-case,avg,2036,131.12
2024,p103,mid-case,avg,2037,129.94
2024,p103,mid-case,avg,2038,128.76
2024,p103,mid-case,avg,2039,127.58
2024,p103,mid-case,avg,2040,126.4
2024,p103,mid-case,avg,2041,125.72
2024,p103,mid-case,avg,2042,125.04
2024,p103,mid-case,avg,2043,124.36
2024,p103,mid-case,avg,2044,123.68
2024,p103,mid-case,avg,2045,123
2024,p103,mid-case,avg,2046,132.28
2024,p103,mid-case,avg,2047,141.56
2024,p103,mid-case,avg,2048,150.84
2024,p103,mid-case,avg,2049,160.12
2024,p103,mid-case,avg,2050,169.4
2024,p103,mid-case,avg,2051,178.68
2024,p103,mid-case,avg,2052,187.96
2024,p103,mid-case,avg,2053,197.24
2024,p104,mid-case,avg,2024,248.88
2024,p104,mid-case,avg,2025,224.8
2024,p104,mid-case,avg,2026,200.72
2024,p104,mid-case,avg,2027,176.64
2024,p104,mid-case,avg,2028,152.56
2024,p104,mid-case,avg,2029,128.48
2024,p104,mid-case,avg,2030,104.4
2024,p104,mid-case,avg,2031,98.46
2024,p104,mid-case,avg,2032,92.52
2024,p104,mid-case,avg,2033,86.58
2024,p104,mid-case,avg,2034,80.64
2024,p104,mid-case,avg,2035,74.7
2024,p104,mid-case,avg,2036,71.98
2024,p104,mid-case,avg,2037,69.26
2024,p104,mid-case,avg,2038,66.54
2024,p104,mid-case,avg,2039,63.82
2024,p104,mid-case,avg,2040,61.1
2024,p104,mid-case,avg,2041,61.62
2024,p104,mid-case,avg,2042,62.14
2024,p104,mid-case,avg,2043,62.66
2024,p104,mid-case,avg,2044,63.18
2024,p104,mid-case,avg,2045,63.7
2024,p104,mid-case,avg,2046,72.56
2024,p104,mid-case,avg,2047,81.42
2024,p104,mid-case,avg,2048,90.28
2024,p104,mid-case,avg,2049,99.14
2024,p104,mid-case,avg,2050,108
2024,p104,mid-case,avg,2051,116.86
2024,p104,mid-case,avg,2052,125.72
2024,p104,mid-case,avg,2053,134.58
2024,p105,mid-case,avg,2024,332.08
2024,p105,mid-case,avg,2025,293.4
2024,p105,mid-case,avg,2026,254.72
2024,p105,mid-case,avg,2027,216.04
2024,p105,mid-case,avg,2028,177.36
2024,p105,mid-case,avg,2029,138.68
2024,p105,mid-case,avg,2030,100
2024,p105,mid-case,avg,2031,96.4
2024,p105,mid-case,avg,2032,92.8
2024,p105,mid-case,avg,2033,89.2
2024,p105,mid-case,avg,2034,85.6
2024,p105,mid-case,avg,2035,82
2024,p105,mid-case,avg,2036,81
2024,p105,mid-case,avg,2037,80
2024,p105,mid-case,avg,2038,79
2024,p105,mid-case,avg,2039,78
2024,p105,mid-case,avg,2040,77
2024,p105,mid-case,avg,2041,75.74
2024,p105,mid-case,avg,2042,74.48
2024,p105,mid-case,avg,2043,73.22
2024,p105,mid-case,avg,2044,71.96
2024,p105,mid-case,avg,2045,70.7
2024,p105,mid-case,avg,2046,74.66
2024,p105,mid-case,avg,2047,78.62
2024,p105,mid-case,avg,2048,82.58
2024,p105,mid-case,avg,2049,86.54
2024,p105,mid-case,avg,2050,90.5
2024,p105,mid-case,avg,2051,94.46
2024,p105,mid-case,avg,2052,98.42
2024,p105,mid-case,avg,2053,102.38
2024,p106,mid-case,avg,2024,492.84
2024,p106,mid-case,avg,2025,434.3
2024,p106,mid-case,avg,2026,375.76
2024,p106,mid-case,avg,2027,317.22
2024,p106,mid-case,avg,2028,258.68
2024,p106,mid-case,avg,2029,200.14
2024,p106,mid-case,avg,2030,141.6
2024,p106,mid-case,avg,2031,144.02
2024,p106,mid-case,avg,2032,146.44
2024,p106,mid-case,avg,2033,148.86
2024,p106,mid-case,avg,2034,151.28
2024,p106,mid-case,avg,2035,153.7
2024,p106,mid-case,avg,2036,148.36
2024,p106,mid-case,avg,2037,143.02
2024,p106,mid-case,avg,2038,137.68
2024,p106,mid-case,avg,2039,132.34
2024,p106,mid-case,avg,2040,127
2024,p106,mid-case,avg,2041,127.74
2024,p106,mid-case,avg,2042,128.48
2024,p106,mid-case,avg,2043,129.22
2024,p106,mid-case,avg,2044,129.96
2024,p106,mid-case,avg,2045,130.7
2024,p106,mid-case,avg,2046,142.52
2024,p106,mid-case,avg,2047,154.34
2024,p106,mid-case,avg,2048,166.16
2024,p106,mid-case,avg,2049,177.98
2024,p106,mid-case,avg,2050,189.8
2024,p106,mid-case,avg,2051,201.62
2024,p106,mid-case,avg,2052,213.44
2024,p106,mid-case,avg,2053,225.26
2024,p107,mid-case,avg,2024,815.7
2024,p107,mid-case,avg,2025,713.2
2024,p107,mid-case,avg,2026,610.7
2024,p107,mid-case,avg,2027,508.2
2024,p107,mid-case,avg,2028,405.7
2024,p107,mid-case,avg,2029,303.2
2024,p107,mid-case,avg,2030,200.7
2024,p107,mid-case,avg,2031,191.14
2024,p107,mid-case,avg,2032,181.58
2024,p107,mid-case,avg,2033,172.02
2024,p107,mid-case,avg,2034,162.46
2024,p107,mid-case,avg,2035,152.9
2024,p107,mid-case,avg,2036,147.78
2024,p107,mid-case,avg,2037,142.66
2024,p107,mid-case,avg,2038,137.54
2024,p107,mid-case,avg,2039,132.42
2024,p107,mid-case,avg,2040,127.3
2024,p107,mid-case,avg,2041,123.38
2024,p107,mid-case,avg,2042,119.46
2024,p107,mid-case,avg,2043,115.54
2024,p107,mid-case,avg,2044,111.62
2024,p107,mid-case,avg,2045,107.7
2024,p107,mid-case,avg,2046,113.12
2024,p107,mid-case,avg,2047,118.54
2024,p107,mid-case,avg,2048,123.96
2024,p107,mid-case,avg,2049,129.38
2024,p107,mid-case,avg,2050,134.8
2024,p107,mid-case,avg,2051,140.22
2024,p107,mid-case,avg,2052,145.64
2024,p107,mid-case,avg,2053,151.06
2024,p108,mid-case,avg,2024,784.3
2024,p108,mid-case,avg,2025,698.5
2024,p108,mid-case,avg,2026,612.7
2024,p108,mid-case,avg,2027,526.9
2024,p108,mid-case,avg,2028,441.1
2024,p108,mid-case,avg,2029,355.3
2024,p108,mid-case,avg,2030,269.5
2024,p108,mid-case,avg,2031,236.08
2024,p108,mid-case,avg,2032,202.66
2024,p108,mid-case,avg,2033,169.24
2024,p108,mid-case,avg,2034,135.82
2024,p108,mid-case,avg,2035,102.4
2024,p108,mid-case,avg,2036,95.54
2024,p108,mid-case,avg,2037,88.68
2024,p108,mid-case,avg,2038,81.82
2024,p108,mid-case,avg,2039,74.96
2024,p108,mid-case,avg,2040,68.1
2024,p108,mid-case,avg,2041,64.4
2024,p108,mid-case,avg,2042,60.7
2024,p108,mid-case,avg,2043,57
2024,p108,mid-case,avg,2044,53.3
2024,p108,mid-case,avg,2045,49.6
2024,p108,mid-case,avg,2046,52.02
2024,p108,mid-case,avg,2047,54.44
2024,p108,mid-case,avg,2048,56.86
2024,p108,mid-case,avg,2049,59.28
2024,p108,mid-case,avg,2050,61.7
2024,p108,mid-case,avg,2051,64.12
2024,p108,mid-case,avg,2052,66.54
2024,p108,mid-case,avg,2053,68.96
2024,p109,mid-case,avg,2024,1052.8
2024,p109,mid-case,avg,2025,944.4
2024,p109,mid-case,avg,2026,836
2024,p109,mid-case,avg,2027,727.6
2024,p109,mid-case,avg,2028,619.2
2024,p109,mid-case,avg,2029,510.8
2024,p109,mid-case,avg,2030,402.4
2024,p109,mid-case,avg,2031,370.2
2024,p109,mid-case,avg,2032,338
2024,p109,mid-case,avg,2033,305.8
2024,p109,mid-case,avg,2034,273.6
2024,p109,mid-case,avg,2035,241.4
2024,p109,mid-case,avg,2036,240.04
2024,p109,mid-case,avg,2037,238.68
2024,p109,mid-case,avg,2038,237.32
2024,p109,mid-case,avg,2039,235.96
2024,p109,mid-case,avg,2040,234.6
2024,p109,mid-case,avg,2041,228.06
2024,p109,mid-case,avg,2042,221.52
2024,p109,mid-case,avg,2043,214.98
2024,p109,mid-case,avg,2044,208.44
2024,p109,mid-case,avg,2045,201.9
2024,p109,mid-case,avg,2046,202.8
2024,p109,mid-case,avg,2047,203.7
2024,p109,mid-case,avg,2048,204.6
2024,p109,mid-case,avg,2049,205.5
2024,p109,mid-case,avg,2050,206.4
2024,p109,mid-case,avg,2051,207.3
2024,p109,mid-case,avg,2052,208.2
2024,p109,mid-case,avg,2053,209.1
2024,p110,mid-case,avg,2024,762.46
2024,p110,mid-case,avg,2025,690.4
2024,p110,mid-case,avg,2026,618.34
2024,p110,mid-case,avg,2027,546.28
2024,p110,mid-case,avg,2028,474.22
2024,p110,mid-case,avg,2029,402.16
2024,p110,mid-case,avg,2030,330.1
2024,p110,mid-case,avg,2031,286.72
2024,p110,mid-case,avg,2032,243.34
2024,p110,mid-case,avg,2033,199.96
2024,p110,mid-case,avg,2034,156.58
2024,p110,mid-case,avg,2035,113.2
2024,p110,mid-case,avg,2036,111.04
2024,p110,mid-case,avg,2037,108.88
2024,p110,mid-case,avg,2038,106.72
2024,p110,mid-case,avg,2039,104.56
2024,p110,mid-case,avg,2040,102.4
2024,p110,mid-case,avg,2041,98.96
2024,p110,mid-case,avg,2042,95.52
2024,p110,mid-case,avg,2043,92.08
2024,p110,mid-case,avg,2044,88.64
2024,p110,mid-case,avg,2045,85.2
2024,p110,mid-case,avg,2046,86.5
2024,p110,mid-case,avg,2047,87.8
2024,p110,mid-case,avg,2048,89.1
2024,p110,mid-case,avg,2049,90.4
2024,p110,mid-case,avg,2050,91.7
2024,p110,mid-case,avg,2051,93
2024,p110,mid-case,avg,2052,94.3
2024,p110,mid-case,avg,2053,95.6
2024,p111,mid-case,avg,2024,389.04
2024,p111,mid-case,avg,2025,362.2
2024,p111,mid-case,avg,2026,335.36
2024,p111,mid-case,avg,2027,308.52
2024,p111,mid-case,avg,2028,281.68
2024,p111,mid-case,avg,2029,254.84
2024,p111,mid-case,avg,2030,228
2024,p111,mid-case,avg,2031,218.58
2024,p111,mid-case,avg,2032,209.16
2024,p111,mid-case,avg,2033,199.74
2024,p111,mid-case,avg,2034,190.32
2024,p111,mid-case,avg,2035,180.9
2024,p111,mid-case,avg,2036,180.34
2024,p111,mid-case,avg,2037,179.78
2024,p111,mid-case,avg,2038,179.22
2024,p111,mid-case,avg,2039,178.66
2024,p111,mid-case,avg,2040,178.1
2024,p111,mid-case,avg,2041,181.68
2024,p111,mid-case,avg,2042,185.26
2024,p111,mid-case,avg,2043,188.84
2024,p111,mid-case,avg,2044,192.42
2024,p111,mid-case,avg,2045,196
2024,p111,mid-case,avg,2046,204.22
2024,p111,mid-case,avg,2047,212.44
2024,p111,mid-case,avg,2048,220.66
2024,p111,mid-case,avg,2049,228.88
2024,p111,mid-case,avg,2050,237.1
2024,p111,mid-case,avg,2051,245.32
2024,p111,mid-case,avg,2052,253.54
2024,p111,mid-case,avg,2053,261.76
2024,p112,mid-case,avg,2024,612.16
2024,p112,mid-case,avg,2025,557.9
2024,p112,mid-case,avg,2026,503.64
