Release Year,BA Name,Case,Rate,Year,kg CO2 eq / MWh
2024,PUD No. 1 of Douglas County,REF,Avg,2037,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2038,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2039,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2040,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2041,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2042,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2043,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2044,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2045,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2046,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2047,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2048,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2049,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2050,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2051,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2052,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2053,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2054,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2055,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2056,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2057,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2058,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2059,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2060,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2061,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2062,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2063,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2064,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2065,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2066,0.723270805415682
2024,PUD No. 1 of Douglas County,REF,Avg,2067,0.723270805415682
2024,"Puget Sound Energy, Inc.",REF,Avg,2024,356.594025317438
2024,"Puget Sound Energy, Inc.",REF,Avg,2025,361.684425930752
2024,"Puget Sound Energy, Inc.",REF,Avg,2026,365.653741241677
2024,"Puget Sound Energy, Inc.",REF,Avg,2027,368.728361988686
2024,"Puget Sound Energy, Inc.",REF,Avg,2028,368.538461687504
2024,"Puget Sound Energy, Inc.",REF,Avg,2029,367.963005079097
2024,"Puget Sound Energy, Inc.",REF,Avg,2030,366.119813942996
2024,"Puget Sound Energy, Inc.",REF,Avg,2031,376.062072129766
2024,"Puget Sound Energy, Inc.",REF,Avg,2032,370.65941272489
2024,"Puget Sound Energy, Inc.",REF,Avg,2033,365.371521278178
2024,"Puget Sound Energy, Inc.",REF,Avg,2034,363.492128788366
2024,"Puget Sound Energy, Inc.",REF,Avg,2035,364.108927009947
2024,"Puget Sound Energy, Inc.",REF,Avg,2036,365.727960832231
2024,"Puget Sound Energy, Inc.",REF,Avg,2037,365.188544979955
2024,"Puget Sound Energy, Inc.",REF,Avg,2038,359.95965821116
2024,"Puget Sound Energy, Inc.",REF,Avg,2039,360.306022995393
2024,"Puget Sound Energy, Inc.",REF,Avg,2040,341.704943012503
2024,"Puget Sound Energy, Inc.",REF,Avg,2041,338.810846791927
2024,"Puget Sound Energy, Inc.",REF,Avg,2042,326.966950766765
2024,"Puget Sound Energy, Inc.",REF,Avg,2043,313.389053436708
2024,"Puget Sound Energy, Inc.",REF,Avg,2044,306.072459615998
2024,"Puget Sound Energy, Inc.",REF,Avg,2045,305.140142572226
2024,"Puget Sound Energy, Inc.",REF,Avg,2046,300.383847760814
2024,"Puget Sound Energy, Inc.",REF,Avg,2047,297.495878538891
2024,"Puget Sound Energy, Inc.",REF,Avg,2048,297.126827442594
2024,"Puget Sound Energy, Inc.",REF,Avg,2049,289.645699904717
2024,"Puget Sound Energy, Inc.",REF,Avg,2050,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2051,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2052,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2053,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2054,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2055,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2056,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2057,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2058,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2059,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2060,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2061,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2062,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2063,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2064,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2065,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2066,290.68283891883
2024,"Puget Sound Energy, Inc.",REF,Avg,2067,290.68283891883
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2024,341.846841247606
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2025,320.96188751117
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2026,317.107970473112
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2027,312.10667208495
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2028,315.843005747021
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2029,317.315422840459
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2030,307.90367098303
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2031,330.122965658214
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2032,330.287704199035
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2033,330.562347801106
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2034,330.083504933341
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2035,324.743582613848
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2036,320.153912503467
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2037,324.58165485957
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2038,319.914047539701
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2039,330.789396707841
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2040,337.214646243011
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2041,341.559783749379
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2042,346.009274861552
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2043,328.869940191018
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2044,337.082140934196
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2045,341.59641177253
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2046,333.640328710346
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2047,333.447002163858
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2048,338.030858064288
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2049,331.647589204142
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2050,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2051,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2052,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2053,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2054,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2055,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2056,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2057,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2058,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2059,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2060,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2061,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2062,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2063,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2064,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2065,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2066,318.594774665752
2024,Salt River Project Agricultural Improvement and Power District,REF,Avg,2067,318.594774665752
2024,Seattle City Light,REF,Avg,2024,72.9738785598478
2024,Seattle City Light,REF,Avg,2025,74.9759364406927
2024,Seattle City Light,REF,Avg,2026,72.9883702397312
2024,Seattle City Light,REF,Avg,2027,74.4369024281621
2024,Seattle City Light,REF,Avg,2028,72.6982610908416
2024,Seattle City Light,REF,Avg,2029,72.384742150194
2024,Seattle City Light,REF,Avg,2030,70.7111306693907
2024,Seattle City Light,REF,Avg,2031,76.4331788615592
2024,Seattle City Light,REF,Avg,2032,74.3302169865954
2024,Seattle City Light,REF,Avg,2033,72.1047352076848
2024,Seattle City Light,REF,Avg,2034,71.0203054656836
2024,Seattle City Light,REF,Avg,2035,71.0750863292982
2024,Seattle City Light,REF,Avg,2036,71.5315955012433
2024,Seattle City Light,REF,Avg,2037,70.618160320952
2024,Seattle City Light,REF,Avg,2038,67.2086691125747
2024,Seattle City Light,REF,Avg,2039,68.620140303537
2024,Seattle City Light,REF,Avg,2040,62.7962756418584
2024,Seattle City Light,REF,Avg,2041,62.4911756023365
2024,Seattle City Light,REF,Avg,2042,60.3229842628864
2024,Seattle City Light,REF,Avg,2043,57.7708314462783
2024,Seattle City Light,REF,Avg,2044,55.9724622648648
2024,Seattle City Light,REF,Avg,2045,55.1197093953489
2024,Seattle City Light,REF,Avg,2046,55.0756419585406
2024,Seattle City Light,REF,Avg,2047,54.4496303911318
2024,Seattle City Light,REF,Avg,2048,54.7127006923529
2024,Seattle City Light,REF,Avg,2049,54.2724597262818
2024,Seattle City Light,REF,Avg,2050,54.7086728851431
2024,Seattle City Light,REF,Avg,2051,54.7086728851431
2024,Seattle City Light,REF,Avg,2052,54.7086728851431
2024,Seattle City Light,REF,Avg,2053,54.7086728851431
2024,Seattle City Light,REF,Avg,2054,54.7086728851431
2024,Seattle City Light,REF,Avg,2055,54.7086728851431
2024,Seattle City Light,REF,Avg,2056,54.7086728851431
2024,Seattle City Light,REF,Avg,2057,54.7086728851431
2024,Seattle City Light,REF,Avg,2058,54.7086728851431
2024,Seattle City Light,REF,Avg,2059,54.7086728851431
2024,Seattle City Light,REF,Avg,2060,54.7086728851431
2024,Seattle City Light,REF,Avg,2061,54.7086728851431
2024,Seattle City Light,REF,Avg,2062,54.7086728851431
2024,Seattle City Light,REF,Avg,2063,54.7086728851431
2024,Seattle City Light,REF,Avg,2064,54.7086728851431
2024,Seattle City Light,REF,Avg,2065,54.7086728851431
2024,Seattle City Light,REF,Avg,2066,54.7086728851431
2024,Seattle City Light,REF,Avg,2067,54.7086728851431
2024,Seminole Electric Cooperative,REF,Avg,2024,786.099891471396
2024,Seminole Electric Cooperative,REF,Avg,2025,805.970220141093
2024,Seminole Electric Cooperative,REF,Avg,2026,807.07412728941
2024,Seminole Electric Cooperative,REF,Avg,2027,812.041709456834
2024,Seminole Electric Cooperative,REF,Avg,2028,828.605461994814
2024,Seminole Electric Cooperative,REF,Avg,2029,837.983527442271
2024,Seminole Electric Cooperative,REF,Avg,2030,842.951109609695
2024,Seminole Electric Cooperative,REF,Avg,2031,841.847202461378
2024,Seminole Electric Cooperative,REF,Avg,2032,837.988672755504
2024,Seminole Electric Cooperative,REF,Avg,2033,839.087434590587
2024,Seminole Electric Cooperative,REF,Avg,2034,840.18619642567
2024,Seminole Electric Cooperative,REF,Avg,2035,833.567898849005
2024,Seminole Electric Cooperative,REF,Avg,2036,835.22375957148
2024,Seminole Electric Cooperative,REF,Avg,2037,835.218614258246
2024,Seminole Electric Cooperative,REF,Avg,2038,834.119852423163
2024,Seminole Electric Cooperative,REF,Avg,2039,832.463991700688
2024,Seminole Electric Cooperative,REF,Avg,2040,829.152270255739
2024,Seminole Electric Cooperative,REF,Avg,2041,823.632734514156
2024,Seminole Electric Cooperative,REF,Avg,2042,823.632734514156
2024,Seminole Electric Cooperative,REF,Avg,2043,820.872966643366
2024,Seminole Electric Cooperative,REF,Avg,2044,815.353430901783
2024,Seminole Electric Cooperative,REF,Avg,2045,814.249523753467
2024,Seminole Electric Cooperative,REF,Avg,2046,810.380703421125
2024,Seminole Electric Cooperative,REF,Avg,2047,808.178034437726
2024,Seminole Electric Cooperative,REF,Avg,2048,805.970220141093
2024,Seminole Electric Cooperative,REF,Avg,2049,803.210452270302
2024,Seminole Electric Cooperative,REF,Avg,2050,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2051,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2052,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2053,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2054,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2055,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2056,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2057,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2058,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2059,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2060,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2061,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2062,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2063,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2064,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2065,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2066,801.554591547827
2024,Seminole Electric Cooperative,REF,Avg,2067,801.554591547827
2024,South Carolina Electric & Gas Company,REF,Avg,2024,421.454766746651
2024,South Carolina Electric & Gas Company,REF,Avg,2025,408.027894817538
2024,South Carolina Electric & Gas Company,REF,Avg,2026,421.597852480221
2024,South Carolina Electric & Gas Company,REF,Avg,2027,441.122362495792
2024,South Carolina Electric & Gas Company,REF,Avg,2028,454.257022836687
2024,South Carolina Electric & Gas Company,REF,Avg,2029,455.73537006947
2024,South Carolina Electric & Gas Company,REF,Avg,2030,451.974417091881
2024,South Carolina Electric & Gas Company,REF,Avg,2031,446.684593040909
2024,South Carolina Electric & Gas Company,REF,Avg,2032,444.022218821946
2024,South Carolina Electric & Gas Company,REF,Avg,2033,441.602062972786
2024,South Carolina Electric & Gas Company,REF,Avg,2034,435.456374567328
2024,South Carolina Electric & Gas Company,REF,Avg,2035,414.187317740809
2024,South Carolina Electric & Gas Company,REF,Avg,2036,391.644429367823
2024,South Carolina Electric & Gas Company,REF,Avg,2037,383.626647638219
2024,South Carolina Electric & Gas Company,REF,Avg,2038,369.433428962443
2024,South Carolina Electric & Gas Company,REF,Avg,2039,366.954480309997
2024,South Carolina Electric & Gas Company,REF,Avg,2040,369.701926783439
2024,South Carolina Electric & Gas Company,REF,Avg,2041,368.500446391561
2024,South Carolina Electric & Gas Company,REF,Avg,2042,358.383475321349
2024,South Carolina Electric & Gas Company,REF,Avg,2043,352.739928259836
2024,South Carolina Electric & Gas Company,REF,Avg,2044,349.289152725887
2024,South Carolina Electric & Gas Company,REF,Avg,2045,340.762776287426
2024,South Carolina Electric & Gas Company,REF,Avg,2046,339.74841301948
2024,South Carolina Electric & Gas Company,REF,Avg,2047,318.083776079405
2024,South Carolina Electric & Gas Company,REF,Avg,2048,310.573199258118
2024,South Carolina Electric & Gas Company,REF,Avg,2049,312.944593107055
2024,South Carolina Electric & Gas Company,REF,Avg,2050,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2051,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2052,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2053,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2054,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2055,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2056,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2057,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2058,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2059,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2060,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2061,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2062,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2063,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2064,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2065,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2066,310.88805976838
2024,South Carolina Electric & Gas Company,REF,Avg,2067,310.88805976838
2024,South Carolina Public Service Authority,REF,Avg,2024,884.189995490947
2024,South Carolina Public Service Authority,REF,Avg,2025,869.717668768656
2024,South Carolina Public Service Authority,REF,Avg,2026,890.822468140277
2024,South Carolina Public Service Authority,REF,Avg,2027,926.956178165076
2024,South Carolina Public Service Authority,REF,Avg,2028,924.531317727757
2024,South Carolina Public Service Authority,REF,Avg,2029,929.115623504793
2024,South Carolina Public Service Authority,REF,Avg,2030,932.684516533475
2024,South Carolina Public Service Authority,REF,Avg,2031,931.748321291412
2024,South Carolina Public Service Authority,REF,Avg,2032,928.061420496111
2024,South Carolina Public Service Authority,REF,Avg,2033,922.836252362419
2024,South Carolina Public Service Authority,REF,Avg,2034,919.704269966242
2024,South Carolina Public Service Authority,REF,Avg,2035,909.216106310767
2024,South Carolina Public Service Authority,REF,Avg,2036,889.329740402933
2024,South Carolina Public Service Authority,REF,Avg,2037,883.884319474289
2024,South Carolina Public Service Authority,REF,Avg,2038,894.81621901734
2024,South Carolina Public Service Authority,REF,Avg,2039,878.245744161827
2024,South Carolina Public Service Authority,REF,Avg,2040,877.975371942749
2024,South Carolina Public Service Authority,REF,Avg,2041,869.369789578017
2024,South Carolina Public Service Authority,REF,Avg,2042,854.572476296606
2024,South Carolina Public Service Authority,REF,Avg,2043,844.497303389145
2024,South Carolina Public Service Authority,REF,Avg,2044,837.225130058863
2024,South Carolina Public Service Authority,REF,Avg,2045,835.826238148174
2024,South Carolina Public Service Authority,REF,Avg,2046,833.069683664368
2024,South Carolina Public Service Authority,REF,Avg,2047,829.152744926515
2024,South Carolina Public Service Authority,REF,Avg,2048,823.232086192149
2024,South Carolina Public Service Authority,REF,Avg,2049,827.486504970512
2024,South Carolina Public Service Authority,REF,Avg,2050,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2051,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2052,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2053,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2054,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2055,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2056,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2057,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2058,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2059,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2060,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2061,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2062,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2063,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2064,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2065,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2066,823.072260368871
2024,South Carolina Public Service Authority,REF,Avg,2067,823.072260368871
2024,"Southern Company Services, Inc.",REF,Avg,2024,505.506224467799
2024,"Southern Company Services, Inc.",REF,Avg,2025,498.294463109765
2024,"Southern Company Services, Inc.",REF,Avg,2026,475.138636675911
2024,"Southern Company Services, Inc.",REF,Avg,2027,476.280378358618
2024,"Southern Company Services, Inc.",REF,Avg,2028,420.751365919492
2024,"Southern Company Services, Inc.",REF,Avg,2029,416.09225254992
2024,"Southern Company Services, Inc.",REF,Avg,2030,416.935903156194
2024,"Southern Company Services, Inc.",REF,Avg,2031,416.34994224004
2024,"Southern Company Services, Inc.",REF,Avg,2032,407.990295927134
2024,"Southern Company Services, Inc.",REF,Avg,2033,376.874382155982
2024,"Southern Company Services, Inc.",REF,Avg,2034,353.580037821615
2024,"Southern Company Services, Inc.",REF,Avg,2035,339.311588565572
2024,"Southern Company Services, Inc.",REF,Avg,2036,326.899032094217
2024,"Southern Company Services, Inc.",REF,Avg,2037,322.65012469655
2024,"Southern Company Services, Inc.",REF,Avg,2038,324.430533319093
2024,"Southern Company Services, Inc.",REF,Avg,2039,327.404315305175
2024,"Southern Company Services, Inc.",REF,Avg,2040,327.474556334664
2024,"Southern Company Services, Inc.",REF,Avg,2041,328.443379259785
2024,"Southern Company Services, Inc.",REF,Avg,2042,327.635532187784
2024,"Southern Company Services, Inc.",REF,Avg,2043,327.523689147874
2024,"Southern Company Services, Inc.",REF,Avg,2044,327.298430325291
2024,"Southern Company Services, Inc.",REF,Avg,2045,326.994052390946
2024,"Southern Company Services, Inc.",REF,Avg,2046,324.32173453719
2024,"Southern Company Services, Inc.",REF,Avg,2047,320.811850233984
2024,"Southern Company Services, Inc.",REF,Avg,2048,319.322536887335
2024,"Southern Company Services, Inc.",REF,Avg,2049,319.985921240863
2024,"Southern Company Services, Inc.",REF,Avg,2050,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2051,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2052,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2053,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2054,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2055,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2056,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2057,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2058,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2059,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2060,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2061,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2062,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2063,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2064,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2065,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2066,322.295148349779
2024,"Southern Company Services, Inc.",REF,Avg,2067,322.295148349779
2024,Southwest Power Pool,REF,Avg,2024,416.118505983681
2024,Southwest Power Pool,REF,Avg,2025,392.927756101938
2024,Southwest Power Pool,REF,Avg,2026,377.047718078078
2024,Southwest Power Pool,REF,Avg,2027,363.35912847423
2024,Southwest Power Pool,REF,Avg,2028,350.933003661383
2024,Southwest Power Pool,REF,Avg,2029,349.895942357605
2024,Southwest Power Pool,REF,Avg,2030,352.625359670387
2024,Southwest Power Pool,REF,Avg,2031,346.777021003174
2024,Southwest Power Pool,REF,Avg,2032,345.303549912388
2024,Southwest Power Pool,REF,Avg,2033,338.148715502584
2024,Southwest Power Pool,REF,Avg,2034,328.487150910552
2024,Southwest Power Pool,REF,Avg,2035,320.607595805436
2024,Southwest Power Pool,REF,Avg,2036,306.31662292463
2024,Southwest Power Pool,REF,Avg,2037,300.910047653044
2024,Southwest Power Pool,REF,Avg,2038,295.060067509859
2024,Southwest Power Pool,REF,Avg,2039,291.044547545795
2024,Southwest Power Pool,REF,Avg,2040,291.907256246707
2024,Southwest Power Pool,REF,Avg,2041,287.692032848416
2024,Southwest Power Pool,REF,Avg,2042,285.82880638601
2024,Southwest Power Pool,REF,Avg,2043,280.895107706359
2024,Southwest Power Pool,REF,Avg,2044,275.600308759916
2024,Southwest Power Pool,REF,Avg,2045,274.87340560212
2024,Southwest Power Pool,REF,Avg,2046,271.876114607892
2024,Southwest Power Pool,REF,Avg,2047,268.701407262889
2024,Southwest Power Pool,REF,Avg,2048,282.259944393162
2024,Southwest Power Pool,REF,Avg,2049,276.120584585756
2024,Southwest Power Pool,REF,Avg,2050,276.00206858332
2024,Southwest Power Pool,REF,Avg,2051,276.00206858332
2024,Southwest Power Pool,REF,Avg,2052,276.00206858332
2024,Southwest Power Pool,REF,Avg,2053,276.00206858332
2024,Southwest Power Pool,REF,Avg,2054,276.00206858332
2024,Southwest Power Pool,REF,Avg,2055,276.00206858332
2024,Southwest Power Pool,REF,Avg,2056,276.00206858332
2024,Southwest Power Pool,REF,Avg,2057,276.00206858332
2024,Southwest Power Pool,REF,Avg,2058,276.00206858332
2024,Southwest Power Pool,REF,Avg,2059,276.00206858332
2024,Southwest Power Pool,REF,Avg,2060,276.00206858332
2024,Southwest Power Pool,REF,Avg,2061,276.00206858332
2024,Southwest Power Pool,REF,Avg,2062,276.00206858332
2024,Southwest Power Pool,REF,Avg,2063,276.00206858332
2024,Southwest Power Pool,REF,Avg,2064,276.00206858332
2024,Southwest Power Pool,REF,Avg,2065,276.00206858332
2024,Southwest Power Pool,REF,Avg,2066,276.00206858332
2024,Southwest Power Pool,REF,Avg,2067,276.00206858332
2024,Southwestern Power Administration,REF,Avg,2024,234.671829732576
2024,Southwestern Power Administration,REF,Avg,2025,237.544674729576
2024,Southwestern Power Administration,REF,Avg,2026,239.412287636672
2024,Southwestern Power Administration,REF,Avg,2027,216.604246925111
2024,Southwestern Power Administration,REF,Avg,2028,195.830940310264
2024,Southwestern Power Administration,REF,Avg,2029,184.846348388169
2024,Southwestern Power Administration,REF,Avg,2030,181.745601774607
2024,Southwestern Power Administration,REF,Avg,2031,188.740359470939
2024,Southwestern Power Administration,REF,Avg,2032,178.02630995628
2024,Southwestern Power Administration,REF,Avg,2033,151.016082443933
2024,Southwestern Power Administration,REF,Avg,2034,135.230868383021
2024,Southwestern Power Administration,REF,Avg,2035,131.471494305918
2024,Southwestern Power Administration,REF,Avg,2036,117.181582938892
2024,Southwestern Power Administration,REF,Avg,2037,111.450355197544
2024,Southwestern Power Administration,REF,Avg,2038,110.232648878622
2024,Southwestern Power Administration,REF,Avg,2039,109.988813266195
2024,Southwestern Power Administration,REF,Avg,2040,108.722339824788
2024,Southwestern Power Administration,REF,Avg,2041,108.576038457332
2024,Southwestern Power Administration,REF,Avg,2042,107.340926399334
2024,Southwestern Power Administration,REF,Avg,2043,102.909005226014
2024,Southwestern Power Administration,REF,Avg,2044,96.4631697781421
2024,Southwestern Power Administration,REF,Avg,2045,92.7473280545582
2024,Southwestern Power Administration,REF,Avg,2046,88.2965293989507
2024,Southwestern Power Administration,REF,Avg,2047,86.9499274516491
2024,Southwestern Power Administration,REF,Avg,2048,85.8611167611068
2024,Southwestern Power Administration,REF,Avg,2049,85.8297553776978
2024,Southwestern Power Administration,REF,Avg,2050,84.4971090747289
2024,Southwestern Power Administration,REF,Avg,2051,84.4971090747289
2024,Southwestern Power Administration,REF,Avg,2052,84.4971090747289
2024,Southwestern Power Administration,REF,Avg,2053,84.4971090747289
2024,Southwestern Power Administration,REF,Avg,2054,84.4971090747289
